database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
APM_INTERLINE,APM,FLIGHT,BASE TABLE,,14,ORIGIN_AIRPORT_NAME,TEXT,YES,,
APM_INTERLINE,APM,PAYMENT,BASE TABLE,,1,ID_PASSENGER,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_CANCEL_INFO,BASE TABLE,,6,REFUND_TYPE,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_PNR_ERROR,BASE TABLE,,3,PNR_ERROR,NUMBER,YES,,
APM_INTERLINE,APM,FLIGHT_PNR_ERROR,BASE TABLE,,5,PNR_ERROR,NUMBER,YES,,
APM_INTERLINE,APM,REFUND_PAYMENT,BASE TABLE,,4,VALUE,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_PNR_ERROR,BASE TABLE,,8,LAST_NAME,TEXT,YES,,
APM_INTERLINE,APM,PAYMENT_INSTALLMENT,BASE TABLE,,5,INSTALLMENT,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS_PLUS_MONEY,BASE TABLE,,2,PME,NUMBER,YES,,
APM_INTERLINE,APM,PAYMENT_OTHER_TAXES,BASE TABLE,,4,VALUE,NUMBER,YES,,
APM_INTERLINE,APM,FLIGHT_PNR_ERROR,BASE TABLE,,1,ORIGIN_AIRPORT,TEXT,YES,,
APM_INTERLINE,APM,PAYMENT_CARD,BASE TABLE,,4,ID_PAYMENT,NUMBER,YES,,
APM_INTERLINE,APM,PNR,BASE TABLE,,5,TOTAL_VALUE,NUMBER,YES,,
APM_INTERLINE,APM,CONTACT,BASE TABLE,,6,EMAIL,TEXT,YES,,
APM_INTERLINE,APM,PNR_ERROR_CANCEL_BOOKING,BASE TABLE,,8,REFUNDED_ADYEN,TEXT,YES,,
APM_INTERLINE,APM,PNR,BASE TABLE,,22,DATA_TRANSACTION_ID,NUMBER,YES,,
APM_INTERLINE,APM,PAYMENT_INSTALLMENT,BASE TABLE,,7,INTERESTS_VALUE,NUMBER,YES,,
APM_INTERLINE,APM,PAYMENT,BASE TABLE,,9,PNR,NUMBER,YES,,
APM_INTERLINE,APM,PAYMENT,BASE TABLE,,10,VALUE,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_CANCEL_INFO,BASE TABLE,,7,TOTAL_VALUE,NUMBER,YES,,
APM_INTERLINE,APM,CONTACT_BKP,BASE TABLE,,10,LAST_MODIFIED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PASSENGER_PNR_ERROR,BASE TABLE,,4,EMAIL,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS_PLUS_MONEY,BASE TABLE,,8,ID_PASSENGER,NUMBER,YES,,
APM_INTERLINE,APM,CONTACT_BKP,BASE TABLE,,16,POSTAL_CODE,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_PNR_ERROR,BASE TABLE,,12,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS,BASE TABLE,,3,ID,NUMBER,YES,,
APM_INTERLINE,APM,EXPRESSION_EXCHANGE_RULE,BASE TABLE,,9,RULE_NAME,TEXT,YES,,
APM_INTERLINE,APM,PNR_AUDIT,BASE TABLE,,8,DATA_TRANSACTION_ID,NUMBER,YES,,
APM_INTERLINE,APM,PNR,BASE TABLE,,17,STATUS,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS_PLUS_MONEY,BASE TABLE,,9,POINTS_RANGE,NUMBER,YES,,
APM_INTERLINE,APM,PNR,BASE TABLE,,15,PNR,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS,BASE TABLE,,7,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PNR_ERROR_CANCEL_BOOKING,BASE TABLE,,2,EXEMPT_FEE,BOOLEAN,YES,,
APM_INTERLINE,APM,PAYMENT,BASE TABLE,,11,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,FLIGHT_DETAIL,BASE TABLE,,12,FLIGHT_NUMBER,NUMBER,YES,,
APM_INTERLINE,APM,EXCHANGE_RULES_UPLOAD_EXECUTION,BASE TABLE,,6,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PAYMENT,BASE TABLE,,12,DATA_TRANSACTION_ID,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER,BASE TABLE,,9,TICKET_NUMBER,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_POINTS,BASE TABLE,,5,ID_PASSENGER,NUMBER,YES,,
APM_INTERLINE,APM,EXCHANGE_RULES_UPLOAD_HISTORY,BASE TABLE,,1,ID,NUMBER,YES,,
APM_INTERLINE,APM,FLIGHT,BASE TABLE,,15,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PAYMENT_OTHER_TAXES,BASE TABLE,,3,ID,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_TAX,BASE TABLE,,5,CREATED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,FLIGHT_DETAIL,BASE TABLE,,14,ORIGIN_AIRPORT,TEXT,YES,,
APM_INTERLINE,APM,EXPRESSION_EXCHANGE_RULE,BASE TABLE,,2,MATCH_RULE_EXPRESSION,TEXT,YES,,
APM_INTERLINE,APM,PASSENGER_TAX,BASE TABLE,,7,LAST_MODIFIED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PNR_ERROR_CANCEL_BOOKING,BASE TABLE,,15,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,EXCHANGE_RULES_UPLOAD_HISTORY,BASE TABLE,,4,ID_EXCHANGE_EXECUTION,NUMBER,YES,,
APM_INTERLINE,APM,FLIGHT_PNR_ERROR,BASE TABLE,,10,PASSENGER_TYPE,TEXT,YES,,
APM_INTERLINE,APM,FLIGHT,BASE TABLE,,11,LAST_MODIFIED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PASSENGER,BASE TABLE,,11,LAST_MODIFIED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PAYMENT_OTHER_TAXES,BASE TABLE,,9,DATA_TRANSACTION_ID,NUMBER,YES,,
APM_INTERLINE,APM,PNR_ERROR_CANCEL_BOOKING,BASE TABLE,,10,PNR,TEXT,YES,,
APM_INTERLINE,APM,PNR_ERROR,BASE TABLE,,3,LAST_MODIFIED_DATE,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,PAYMENT_CARD,BASE TABLE,,2,ID,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER_CANCEL_INFO,BASE TABLE,,10,TIMESTAMP_TRANSACTION,TIMESTAMP_NTZ,YES,,
APM_INTERLINE,APM,CONTACT_BKP,BASE TABLE,,6,EMAIL,TEXT,YES,,
APM_INTERLINE,APM,EXCHANGE_RULES_UPLOAD_EXECUTION,BASE TABLE,,5,NUMBER_OF_LINES,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER,BASE TABLE,,7,LAST_NAME,TEXT,YES,,
APM_INTERLINE,APM,PAYMENT_CARD,BASE TABLE,,9,DATA_TRANSACTION_ID,NUMBER,YES,,
APM_INTERLINE,APM,PASSENGER,BASE TABLE,,14,DATA_TRANSACTION_ID,NUMBER,YES,,
